- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/1_class/6_in_clusters.argos experiments/1_class/7_in_clusters.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
7162 -1.0000 -0.3333 1.0000 1.0000 -0.6667 -0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 374834071.057 257627188.005 105668640.661 47496533.109 62726687.956 30988329.068 167981638.922 33154546.553 128294253.015 85815116.692 3006912.327 -2490274.857 2849704.763 -1831268.696 -677753.348 3356491.050 3712442.960 4058725.802 7890338.637 57419781.105 1480152.214 79748479.335 38367401.533 32471639.364 13749719.389 123298210.515 16063089.448 10558923.881 
7163 -1.0000 -0.3333 1.0000 1.0000 -0.6667 -0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 374834071.057 257627188.005 105668640.661 47496533.109 62726687.956 30988329.068 167981638.922 33154546.553 128294253.015 85815116.692 3006912.327 -2490274.857 2849704.763 -1831268.696 -677753.348 3356491.050 3712442.960 4058725.802 7890338.637 57419781.105 1480152.214 79748479.335 38367401.533 32471639.364 13749719.389 123298210.515 16063089.448 10558923.881 
7164 -1.0000 -0.3333 1.0000 1.0000 -0.6667 0.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 374834071.057 257627188.005 105668640.661 47496533.109 62726687.956 30988329.068 167981638.922 33154546.553 128294253.015 85815116.692 3006912.327 -2490274.857 2849704.763 -1831268.696 -677753.348 3356491.050 3712442.960 4058725.802 7890338.637 57419781.105 1480152.214 79748479.335 38367401.533 32471639.364 13749719.389 123298210.515 16063089.448 10558923.881 
7165 -1.0000 -0.3333 1.0000 1.0000 -0.6667 0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 374834071.057 257627188.005 105668640.661 47496533.109 62726687.956 30988329.068 167981638.922 33154546.553 128294253.015 85815116.692 3006912.327 -2490274.857 2849704.763 -1831268.696 -677753.348 3356491.050 3712442.960 4058725.802 7890338.637 57419781.105 1480152.214 79748479.335 38367401.533 32471639.364 13749719.389 123298210.515 16063089.448 10558923.881 
7166 -1.0000 -0.3333 1.0000 1.0000 -0.6667 0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 374834071.057 257627188.005 105668640.661 47496533.109 62726687.956 30988329.068 167981638.922 33154546.553 128294253.015 85815116.692 3006912.327 -2490274.857 2849704.763 -1831268.696 -677753.348 3356491.050 3712442.960 4058725.802 7890338.637 57419781.105 1480152.214 79748479.335 38367401.533 32471639.364 13749719.389 123298210.515 16063089.448 10558923.881 
7167 -1.0000 -0.3333 1.0000 1.0000 -0.6667 1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 374834071.057 257627188.005 105668640.661 47496533.109 62726687.956 30988329.068 167981638.922 33154546.553 128294253.015 85815116.692 3006912.327 -2490274.857 2849704.763 -1831268.696 -677753.348 3356491.050 3712442.960 4058725.802 7890338.637 57419781.105 1480152.214 79748479.335 38367401.533 32471639.364 13749719.389 123298210.515 16063089.448 10558923.881 
7168 -1.0000 -0.3333 1.0000 1.0000 -0.3333 -1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7169 -1.0000 -0.3333 1.0000 1.0000 -0.3333 -0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7170 -1.0000 -0.3333 1.0000 1.0000 -0.3333 -0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7171 -1.0000 -0.3333 1.0000 1.0000 -0.3333 0.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7172 -1.0000 -0.3333 1.0000 1.0000 -0.3333 0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7173 -1.0000 -0.3333 1.0000 1.0000 -0.3333 0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7174 -1.0000 -0.3333 1.0000 1.0000 -0.3333 1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 516223437.435 407188452.337 84680979.595 40599496.265 36961844.782 44358180.860 71283209.018 89648505.763 106018693.435 115107402.277 -6158637.913 -3952230.191 1475287.983 1537148.254 -3343939.213 2862411.139 3391406.653 2403537.652 36429086.274 2576205.434 1850254.314 46491118.392 31983253.917 31524254.289 12997106.487 106994732.607 20752571.470 9278143.948 
7175 -1.0000 -0.3333 1.0000 1.0000 0.0000 -1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7176 -1.0000 -0.3333 1.0000 1.0000 0.0000 -0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7177 -1.0000 -0.3333 1.0000 1.0000 0.0000 -0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7178 -1.0000 -0.3333 1.0000 1.0000 0.0000 0.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7179 -1.0000 -0.3333 1.0000 1.0000 0.0000 0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7180 -1.0000 -0.3333 1.0000 1.0000 0.0000 0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7181 -1.0000 -0.3333 1.0000 1.0000 0.0000 1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 304211177.799 399710878.327 78170468.940 11425794.267 32427551.547 26873486.488 180039110.632 33262398.546 135114917.769 68778765.250 -11152815.927 -8085009.020 2186422.873 2680360.475 6966109.278 3386701.825 816568.700 6027193.898 9640684.590 2586863.720 1876998.916 70890261.306 28953929.102 30457715.961 9933446.373 71695238.321 15479543.925 8813359.183 
7182 -1.0000 -0.3333 1.0000 1.0000 0.3333 -1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7183 -1.0000 -0.3333 1.0000 1.0000 0.3333 -0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7184 -1.0000 -0.3333 1.0000 1.0000 0.3333 -0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7185 -1.0000 -0.3333 1.0000 1.0000 0.3333 0.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7186 -1.0000 -0.3333 1.0000 1.0000 0.3333 0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7187 -1.0000 -0.3333 1.0000 1.0000 0.3333 0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7188 -1.0000 -0.3333 1.0000 1.0000 0.3333 1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 465172439.726 349902504.208 28408430.037 17894964.755 21455762.978 15398245.116 81449172.032 37753978.611 49806289.604 68989314.502 -838783.069 1203967.072 1830679.332 -138718.677 4089729.088 4787801.139 6755511.691 6681494.112 7449355.794 5169746.367 2474503.156 43886485.671 28335477.894 32286321.653 33006975.464 36179193.414 11831155.431 10156403.810 
7189 -1.0000 -0.3333 1.0000 1.0000 0.6667 -1.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 280285488.262 281014712.200 26885387.717 15877262.699 27728217.614 33022349.581 148066742.383 41473445.599 88287641.275 95275904.308 2228298.203 2919480.087 3466215.643 17066930.821 2361473.837 9023879.254 17622751.987 20439538.963 20674191.405 3582465.648 5079005.402 95500960.129 49843366.590 36151338.667 12000758.264 4891507.273 10079668.765 21151526.039 
7190 -1.0000 -0.3333 1.0000 1.0000 0.6667 -0.6667 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 280285488.262 281014712.200 26885387.717 15877262.699 27728217.614 33022349.581 148066742.383 41473445.599 88287641.275 95275904.308 2228298.203 2919480.087 3466215.643 17066930.821 2361473.837 9023879.254 17622751.987 20439538.963 20674191.405 3582465.648 5079005.402 95500960.129 49843366.590 36151338.667 12000758.264 4891507.273 10079668.765 21151526.039 
7191 -1.0000 -0.3333 1.0000 1.0000 0.6667 -0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 280285488.262 281014712.200 26885387.717 15877262.699 27728217.614 33022349.581 148066742.383 41473445.599 89565863.707 95275904.308 2228298.203 2919480.087 3466215.643 17066930.821 2361473.837 9023879.254 17622751.987 20439538.963 20674191.405 3582465.648 5079005.402 95500960.129 49843366.590 36151338.667 12000758.264 4891507.273 10079668.765 21151526.039 
7192 -1.0000 -0.3333 1.0000 1.0000 0.6667 0.0000 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 280285488.262 281014712.200 26885387.717 15877262.699 27728217.614 33022349.581 148066742.383 41473445.599 88287641.275 95275904.308 2228298.203 2919480.087 3466215.643 17066930.821 2361473.837 9023879.254 17622751.987 20439538.963 20674191.405 3582465.648 5079005.402 95500960.129 49843366.590 36151338.667 12000758.264 4891507.273 10079668.765 21151526.039 
7193 -1.0000 -0.3333 1.0000 1.0000 0.6667 0.3333 1348460438.657 1362913924.196 672389946.011 408762346.744 627251140.414 446727165.021 926209405.749 524261111.335 523889566.096 1008766758.048 280285488.262 281014712.200 26885387.717 15877262.699 27728217.614 33022349.581 148066742.383 41473445.599 88287641.275 95275904.308 2228298.203 2919480.087 3466215.643 17066930.821 2361473.837 9023879.254 17622751.987 20439538.963 20674191.405 3582465.648 5079005.402 95500960.129 49843366.590 36151338.667 12000758.264 4891507.273 10079668.765 21151526.039 
