- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
604 -1.0000 -1.0000 -0.6667 0.6667 -0.3333 -0.3333 -605.250 -543.100 -1200.000 -1441.165 -928.750 -1093.000 -1188.200 -973.200 -605.250 -543.100 -1200.000 -1441.165 -928.750 -1093.000 -1188.200 -973.200 -605.250 -543.100 -1496.500 -1680.500 -1446.000 -1097.375 -1398.625 -928.750 -1306.500 -877.800 -1295.300 -1200.000 -1441.165 -657.850 -636.150 -666.800 -928.750 -1093.000 -1188.200 -973.200 
605 -1.0000 -1.0000 -0.6667 0.6667 -0.3333 0.0000 -637.250 -647.700 -1200.000 -1377.165 -938.875 -1042.000 -834.800 -834.800 -637.250 -647.700 -1200.000 -1377.165 -938.875 -1042.000 -834.800 -834.800 -637.250 -647.700 -1507.165 -1455.000 -1257.000 -946.750 -1089.750 -1005.875 -811.700 -891.300 -1020.600 -1200.000 -1377.165 -679.700 -742.850 -840.400 -938.875 -1042.000 -834.800 -834.800 
606 -1.0000 -1.0000 -0.6667 0.6667 -0.3333 0.3333 -619.550 -658.850 -1223.335 -1219.165 -985.625 -944.875 -816.000 -802.800 -619.550 -658.850 -1223.335 -1219.165 -985.625 -944.875 -816.000 -802.800 -619.550 -658.850 -1407.500 -1400.335 -1339.165 -1131.875 -990.875 -984.375 -791.000 -863.100 -935.500 -1223.335 -1219.165 -757.150 -731.250 -773.150 -985.625 -944.875 -816.000 -802.800 
607 -1.0000 -1.0000 -0.6667 0.6667 -0.3333 0.6667 -734.700 -637.250 -1296.665 -1212.835 -920.875 -1101.375 -845.400 -829.600 -734.700 -637.250 -1296.665 -1212.835 -920.875 -1101.375 -845.400 -829.600 -734.700 -637.250 -1226.335 -1244.835 -1386.665 -952.250 -956.000 -987.375 -796.300 -830.600 -860.700 -1296.665 -1212.835 -750.750 -687.650 -754.150 -920.875 -1101.375 -845.400 -829.600 
608 -1.0000 -1.0000 -0.6667 0.6667 -0.3333 1.0000 -761.500 -737.650 -1314.335 -1244.335 -1023.750 -962.375 -791.900 -863.000 -761.500 -737.650 -1314.335 -1244.335 -1023.750 -962.375 -791.900 -863.000 -761.500 -737.650 -1330.835 -1252.665 -1318.500 -938.625 -1039.875 -996.500 -798.400 -905.100 -832.100 -1314.335 -1244.335 -645.700 -742.100 -770.300 -1023.750 -962.375 -791.900 -863.000 
609 -1.0000 -1.0000 -0.6667 0.6667 0.0000 -1.0000 -478.900 -486.600 -1330.500 -1418.500 -1001.500 -946.500 -911.700 -912.300 -478.900 -486.600 -1330.500 -1418.500 -1001.500 -946.500 -911.700 -912.300 -478.900 -486.600 -1762.500 -1716.335 -1643.000 -1164.875 -1133.250 -1299.000 -776.000 -857.300 -826.800 -1330.500 -1418.500 -505.300 -519.250 -533.900 -1001.500 -946.500 -911.700 -912.300 
610 -1.0000 -1.0000 -0.6667 0.6667 0.0000 -0.6667 -508.250 -496.700 -1523.165 -1500.835 -1529.000 -1040.125 -997.300 -907.000 -508.250 -496.700 -1523.165 -1500.835 -1529.000 -1040.125 -997.300 -907.000 -508.250 -496.700 -1276.165 -1400.165 -1533.335 -1122.625 -1160.875 -1120.750 -975.500 -915.300 -1123.900 -1523.165 -1500.835 -479.900 -497.100 -502.550 -1529.000 -1040.125 -997.300 -907.000 
611 -1.0000 -1.0000 -0.6667 0.6667 0.0000 -0.3333 -497.100 -451.250 -1542.000 -1854.500 -978.125 -1165.625 -1067.500 -1084.100 -497.100 -451.250 -1542.000 -1854.500 -978.125 -1165.625 -1067.500 -1084.100 -497.100 -451.250 -1433.500 -1351.335 -1884.835 -1058.500 -1075.375 -1185.250 -1135.900 -1024.100 -1102.000 -1542.000 -1854.500 -468.450 -490.600 -504.800 -978.125 -1165.625 -1067.500 -1084.100 
612 -1.0000 -1.0000 -0.6667 0.6667 0.0000 0.0000 -541.100 -469.350 -1200.000 -1207.165 -900.000 -1128.000 -723.900 -1073.500 -541.100 -469.350 -1200.000 -1207.165 -900.000 -1128.000 -723.900 -1073.500 -541.100 -469.350 -1204.665 -1809.665 -1814.835 -1131.125 -1138.375 -1131.250 -900.500 -1268.200 -1796.500 -1200.000 -1207.165 -538.450 -711.000 -811.400 -900.000 -1128.000 -723.900 -1073.500 
613 -1.0000 -1.0000 -0.6667 0.6667 0.0000 0.3333 -671.500 -601.600 -1295.000 -1251.665 -1050.625 -1055.000 -767.600 -797.300 -671.500 -601.600 -1295.000 -1251.665 -1050.625 -1055.000 -767.600 -797.300 -671.500 -601.600 -1415.665 -1236.335 -1399.165 -964.125 -983.125 -1007.250 -792.600 -900.700 -845.000 -1295.000 -1251.665 -668.200 -642.200 -732.600 -1050.625 -1055.000 -767.600 -797.300 
614 -1.0000 -1.0000 -0.6667 0.6667 0.0000 0.6667 -707.950 -647.300 -1226.835 -1418.835 -945.250 -969.875 -806.600 -806.800 -707.950 -647.300 -1226.835 -1418.835 -945.250 -969.875 -806.600 -806.800 -707.950 -647.300 -1210.665 -1244.500 -1636.835 -1018.500 -1058.375 -945.375 -865.100 -827.200 -880.000 -1226.835 -1418.835 -753.400 -755.750 -729.800 -945.250 -969.875 -806.600 -806.800 
615 -1.0000 -1.0000 -0.6667 0.6667 0.0000 1.0000 -720.400 -687.950 -1228.000 -1232.835 -947.375 -987.125 -884.800 -910.400 -720.400 -687.950 -1228.000 -1232.835 -947.375 -987.125 -884.800 -910.400 -720.400 -687.950 -1380.500 -1360.665 -1290.665 -1057.500 -992.875 -1144.375 -839.200 -836.000 -844.800 -1228.000 -1232.835 -709.700 -695.800 -741.250 -947.375 -987.125 -884.800 -910.400 
616 -1.0000 -1.0000 -0.6667 0.6667 0.3333 -1.0000 -504.500 -527.100 -1530.500 -1619.665 -1194.375 -1003.250 -937.300 -957.800 -504.500 -527.100 -1530.500 -1619.665 -1194.375 -1003.250 -937.300 -957.800 -504.500 -527.100 -1394.835 -1450.000 -1470.500 -1019.000 -1074.875 -1202.875 -1000.700 -927.600 -908.100 -1530.500 -1619.665 -467.200 -511.550 -572.300 -1194.375 -1003.250 -937.300 -957.800 
617 -1.0000 -1.0000 -0.6667 0.6667 0.3333 -0.6667 -522.600 -485.100 -1267.500 -1235.835 -1046.500 -1022.250 -775.600 -927.900 -522.600 -485.100 -1267.500 -1235.835 -1046.500 -1022.250 -775.600 -927.900 -522.600 -485.100 -1250.500 -1486.000 -1450.165 -1060.750 -1073.375 -1202.125 -936.300 -857.800 -867.700 -1267.500 -1235.835 -558.150 -526.200 -508.250 -1046.500 -1022.250 -775.600 -927.900 
618 -1.0000 -1.0000 -0.6667 0.6667 0.3333 -0.3333 -526.850 -532.850 -1207.665 -1401.335 -995.250 -1083.250 -831.800 -804.600 -526.850 -532.850 -1207.665 -1401.335 -995.250 -1083.250 -831.800 -804.600 -526.850 -532.850 -1408.335 -1843.335 -1402.835 -1443.375 -1342.625 -1463.375 -944.300 -843.900 -911.200 -1207.665 -1401.335 -484.950 -512.400 -624.350 -995.250 -1083.250 -831.800 -804.600 
619 -1.0000 -1.0000 -0.6667 0.6667 0.3333 0.0000 -552.150 -572.800 -1204.335 -1304.835 -1254.125 -1494.750 -960.800 -810.900 -552.150 -572.800 -1204.335 -1304.835 -1254.125 -1494.750 -960.800 -810.900 -552.150 -572.800 -1499.835 -1290.165 -1607.665 -1010.875 -1024.875 -1135.125 -968.600 -961.400 -1118.200 -1204.335 -1304.835 -589.650 -578.150 -614.750 -1254.125 -1494.750 -960.800 -810.900 
620 -1.0000 -1.0000 -0.6667 0.6667 0.3333 0.3333 -535.800 -511.650 -1235.000 -1249.835 -1027.625 -930.750 -752.500 -972.900 -535.800 -511.650 -1235.000 -1249.835 -1027.625 -930.750 -752.500 -972.900 -535.800 -511.650 -1201.835 -1443.500 -2100.335 -1034.750 -1088.375 -1070.125 -777.700 -954.900 -1129.900 -1235.000 -1249.835 -524.950 -599.250 -550.650 -1027.625 -930.750 -752.500 -972.900 
621 -1.0000 -1.0000 -0.6667 0.6667 0.3333 0.6667 -613.550 -577.450 -1367.835 -1204.835 -1140.875 -925.125 -817.900 -841.500 -613.550 -577.450 -1367.835 -1204.835 -1140.875 -925.125 -817.900 -841.500 -613.550 -577.450 -1238.500 -1227.665 -1343.335 -1004.500 -976.250 -1056.750 -814.900 -850.000 -870.300 -1367.835 -1204.835 -562.500 -609.700 -661.450 -1140.875 -925.125 -817.900 -841.500 
622 -1.0000 -1.0000 -0.6667 0.6667 0.3333 1.0000 -631.050 -666.950 -1260.665 -1215.665 -986.375 -1159.625 -792.600 -788.900 -631.050 -666.950 -1260.665 -1215.665 -986.375 -1159.625 -792.600 -788.900 -631.050 -666.950 -1234.165 -1443.335 -1421.000 -1004.875 -1096.500 -1046.625 -806.600 -845.700 -834.000 -1260.665 -1215.665 -596.750 -690.400 -724.200 -986.375 -1159.625 -792.600 -788.900 
623 -1.0000 -1.0000 -0.6667 0.6667 0.6667 -1.0000 -537.600 -553.250 -1866.165 -1365.500 -946.750 -977.625 -870.300 -780.300 -537.600 -553.250 -1866.165 -1365.500 -946.750 -977.625 -870.300 -780.300 -537.600 -553.250 -1360.165 -1414.665 -1698.500 -987.375 -989.250 -1142.500 -912.000 -803.000 -886.000 -1866.165 -1365.500 -551.150 -559.650 -557.500 -946.750 -977.625 -870.300 -780.300 
624 -1.0000 -1.0000 -0.6667 0.6667 0.6667 -0.6667 -497.100 -531.850 -1537.665 -1361.335 -1445.250 -1078.750 -965.600 -1111.400 -497.100 -531.850 -1537.665 -1361.335 -1445.250 -1078.750 -965.600 -1111.400 -497.100 -531.850 -1345.165 -1634.665 -1248.165 -1044.375 -1261.375 -1223.125 -782.000 -863.300 -897.500 -1537.665 -1361.335 -509.100 -564.550 -673.350 -1445.250 -1078.750 -965.600 -1111.400 
625 -1.0000 -1.0000 -0.6667 0.6667 0.6667 -0.3333 -639.050 -534.150 -1262.000 -1734.835 -926.125 -1228.750 -838.000 -1060.800 -639.050 -534.150 -1262.000 -1734.835 -926.125 -1228.750 -838.000 -1060.800 -639.050 -534.150 -1587.835 -1222.000 -1512.335 -1155.375 -1019.000 -1053.875 -882.700 -876.800 -852.600 -1262.000 -1734.835 -635.750 -606.350 -631.300 -926.125 -1228.750 -838.000 -1060.800 
626 -1.0000 -1.0000 -0.6667 0.6667 0.6667 0.0000 -574.300 -593.100 -1305.665 -1501.165 -1169.000 -1268.875 -1013.600 -911.100 -574.300 -593.100 -1305.665 -1501.165 -1169.000 -1268.875 -1013.600 -911.100 -574.300 -593.100 -1350.835 -1434.335 -1303.500 -1120.625 -1070.625 -1199.375 -877.400 -897.100 -911.600 -1305.665 -1501.165 -611.650 -635.900 -633.850 -1169.000 -1268.875 -1013.600 -911.100 
627 -1.0000 -1.0000 -0.6667 0.6667 0.6667 0.3333 -627.450 -623.550 -1518.335 -1371.165 -1059.125 -1163.625 -864.500 -869.300 -627.450 -623.550 -1518.335 -1371.165 -1059.125 -1163.625 -864.500 -869.300 -627.450 -623.550 -1327.165 -1426.665 -1522.335 -1055.125 -974.875 -1008.750 -914.500 -863.100 -930.500 -1518.335 -1371.165 -668.600 -675.150 -739.350 -1059.125 -1163.625 -864.500 -869.300 
628 -1.0000 -1.0000 -0.6667 0.6667 0.6667 0.6667 -630.050 -418.850 -1210.500 -1200.000 -1024.250 -1118.625 -728.700 -1067.100 -630.050 -418.850 -1210.500 -1200.000 -1024.250 -1118.625 -728.700 -1067.100 -630.050 -418.850 -1231.000 -1234.665 -1453.665 -1272.500 -929.125 -1110.875 -941.300 -988.700 -1163.300 -1210.500 -1200.000 -553.400 -787.650 -677.950 -1024.250 -1118.625 -728.700 -1067.100 
629 -1.0000 -1.0000 -0.6667 0.6667 0.6667 1.0000 -566.900 -598.500 -1272.335 -1288.335 -963.000 -993.000 -789.500 -786.000 -566.900 -598.500 -1272.335 -1288.335 -963.000 -993.000 -789.500 -786.000 -566.900 -598.500 -1264.335 -1242.165 -1288.665 -994.250 -1005.375 -973.375 -755.500 -820.200 -854.000 -1272.335 -1288.335 -602.550 -590.100 -621.050 -963.000 -993.000 -789.500 -786.000 
630 -1.0000 -1.0000 -0.6667 0.6667 1.0000 -1.0000 -541.250 -548.500 -1703.335 -1341.835 -1195.625 -1095.250 -874.000 -828.500 -541.250 -548.500 -1703.335 -1341.835 -1195.625 -1095.250 -874.000 -828.500 -541.250 -548.500 -1405.835 -1253.165 -1414.000 -1024.000 -1010.750 -1000.375 -913.100 -927.200 -847.400 -1703.335 -1341.835 -614.900 -576.200 -576.250 -1195.625 -1095.250 -874.000 -828.500 
631 -1.0000 -1.0000 -0.6667 0.6667 1.0000 -0.6667 -576.100 -575.350 -1469.165 -1248.000 -1071.625 -990.000 -833.100 -833.700 -576.100 -575.350 -1469.165 -1248.000 -1071.625 -990.000 -833.100 -833.700 -576.100 -575.350 -1226.165 -1699.665 -1669.500 -1069.875 -1018.875 -1058.000 -870.100 -1007.800 -1028.700 -1469.165 -1248.000 -549.750 -545.450 -600.650 -1071.625 -990.000 -833.100 -833.700 
632 -1.0000 -1.0000 -0.6667 0.6667 1.0000 -0.3333 -597.000 -566.750 -1455.500 -2273.000 -1164.375 -1220.750 -910.200 -896.600 -597.000 -566.750 -1455.500 -2273.000 -1164.375 -1220.750 -910.200 -896.600 -597.000 -566.750 -1497.835 -1510.335 -1264.835 -1017.000 -1003.625 -1201.375 -842.600 -907.000 -933.700 -1455.500 -2273.000 -692.700 -579.100 -668.700 -1164.375 -1220.750 -910.200 -896.600 
633 -1.0000 -1.0000 -0.6667 0.6667 1.0000 0.0000 -598.250 -578.250 -1241.500 -1364.335 -1069.000 -979.000 -1336.600 -828.400 -598.250 -578.250 -1241.500 -1364.335 -1069.000 -979.000 -1336.600 -828.400 -598.250 -578.250 -1391.665 -1420.165 -1518.835 -1209.625 -1072.000 -1050.500 -848.700 -899.300 -858.000 -1241.500 -1364.335 -681.650 -613.700 -612.800 -1069.000 -979.000 -1336.600 -828.400 
634 -1.0000 -1.0000 -0.6667 0.6667 1.0000 0.3333 -679.100 -604.700 -1405.835 -1311.335 -1038.250 -1053.500 -1019.100 -935.200 -679.100 -604.700 -1405.835 -1311.335 -1038.250 -1053.500 -1019.100 -935.200 -679.100 -604.700 -1450.665 -1251.335 -1905.665 -1335.250 -1041.625 -1160.875 -850.300 -1001.000 -1005.100 -1405.835 -1311.335 -669.750 -666.950 -679.350 -1038.250 -1053.500 -1019.100 -935.200 
635 -1.0000 -1.0000 -0.6667 0.6667 1.0000 0.6667 -651.250 -622.600 -1450.500 -1520.665 -1085.625 -969.250 -885.500 -892.800 -651.250 -622.600 -1450.500 -1520.665 -1085.625 -969.250 -885.500 -892.800 -651.250 -622.600 -1340.665 -1395.665 -1492.165 -1338.750 -1122.250 -1200.875 -876.200 -940.300 -890.500 -1450.500 -1520.665 -659.600 -700.200 -647.900 -1085.625 -969.250 -885.500 -892.800 
636 -1.0000 -1.0000 -0.6667 0.6667 1.0000 1.0000 -635.350 -774.350 -1217.665 -1290.000 -1098.250 -1236.500 -1175.100 -786.500 -635.350 -774.350 -1217.665 -1290.000 -1098.250 -1236.500 -1175.100 -786.500 -635.350 -774.350 -1213.000 -1233.165 -1554.000 -1085.250 -1170.750 -1005.500 -804.700 -746.300 -1016.600 -1217.665 -1290.000 -655.000 -602.450 -715.750 -1098.250 -1236.500 -1175.100 -786.500 
637 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 -1.0000 -693.050 -785.250 -1438.835 -1460.665 -1299.500 -910.125 -1650.600 -1112.600 -693.050 -785.250 -1438.835 -1460.665 -1299.500 -910.125 -1650.600 -1112.600 -693.050 -785.250 -1971.835 -1756.165 -1722.335 -1094.625 -1080.000 -1508.875 -1053.100 -1507.500 -1364.000 -1438.835 -1460.665 -838.300 -796.500 -699.850 -1299.500 -910.125 -1650.600 -1112.600 
638 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 -0.6667 -677.350 -684.800 -1287.165 -1372.000 -989.375 -1039.000 -815.100 -776.400 -677.350 -684.800 -1287.165 -1372.000 -989.375 -1039.000 -815.100 -776.400 -677.350 -684.800 -1260.000 -1236.000 -1403.000 -1133.250 -986.875 -1013.875 -882.200 -841.200 -878.500 -1287.165 -1372.000 -659.650 -743.700 -705.300 -989.375 -1039.000 -815.100 -776.400 
639 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 -0.3333 -854.150 -653.050 -1475.500 -1301.000 -929.750 -1095.125 -757.500 -858.600 -854.150 -653.050 -1475.500 -1301.000 -929.750 -1095.125 -757.500 -858.600 -854.150 -653.050 -1241.665 -1704.835 -1464.835 -977.250 -1200.375 -958.250 -839.200 -829.700 -858.900 -1475.500 -1301.000 -771.600 -763.550 -756.950 -929.750 -1095.125 -757.500 -858.600 
640 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 0.0000 -785.200 -799.100 -1398.000 -1251.165 -942.750 -949.375 -806.600 -835.700 -785.200 -799.100 -1398.000 -1251.165 -942.750 -949.375 -806.600 -835.700 -785.200 -799.100 -1289.335 -1220.835 -1424.000 -1072.625 -982.250 -1105.750 -799.700 -926.000 -777.900 -1398.000 -1251.165 -733.450 -791.600 -843.850 -942.750 -949.375 -806.600 -835.700 
641 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 0.3333 -753.400 -779.950 -1275.000 -1315.165 -939.000 -977.750 -808.100 -887.000 -753.400 -779.950 -1275.000 -1315.165 -939.000 -977.750 -808.100 -887.000 -753.400 -779.950 -1218.335 -1330.000 -1292.335 -963.125 -1031.125 -966.500 -833.000 -825.400 -878.100 -1275.000 -1315.165 -810.850 -781.700 -821.850 -939.000 -977.750 -808.100 -887.000 
642 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 0.6667 -788.500 -734.150 -1273.665 -1272.000 -953.375 -963.375 -815.400 -850.400 -788.500 -734.150 -1273.665 -1272.000 -953.375 -963.375 -815.400 -850.400 -788.500 -734.150 -1224.000 -1313.500 -1268.835 -994.125 -996.625 -1027.125 -789.900 -878.900 -882.100 -1273.665 -1272.000 -886.700 -759.900 -884.950 -953.375 -963.375 -815.400 -850.400 
643 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 1.0000 -874.200 -794.400 -1259.665 -1279.335 -966.375 -935.500 -848.100 -907.700 -874.200 -794.400 -1259.665 -1279.335 -966.375 -935.500 -848.100 -907.700 -874.200 -794.400 -1223.665 -1518.335 -1303.335 -1022.125 -1068.875 -994.375 -832.700 -912.200 -950.400 -1259.665 -1279.335 -819.900 -724.600 -868.750 -966.375 -935.500 -848.100 -907.700 
644 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 -1.0000 -562.750 -502.450 -1811.000 -1630.335 -980.500 -1163.750 -1129.800 -1193.100 -562.750 -502.450 -1811.000 -1630.335 -980.500 -1163.750 -1129.800 -1193.100 -562.750 -502.450 -1226.835 -1208.835 -1699.835 -1055.125 -1156.625 -1211.500 -1447.300 -1157.300 -1150.500 -1811.000 -1630.335 -598.300 -530.050 -577.850 -980.500 -1163.750 -1129.800 -1193.100 
645 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 -0.6667 -743.950 -666.500 -1412.835 -1452.665 -1153.000 -1312.750 -1426.100 -994.700 -743.950 -666.500 -1412.835 -1452.665 -1153.000 -1312.750 -1426.100 -994.700 -743.950 -666.500 -1455.335 -1452.500 -1476.165 -1081.125 -1299.375 -1645.125 -1371.600 -1060.600 -1200.800 -1412.835 -1452.665 -761.000 -801.950 -741.400 -1153.000 -1312.750 -1426.100 -994.700 
646 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 -0.3333 -716.700 -675.650 -1204.000 -1434.665 -1001.250 -959.250 -845.100 -834.300 -716.700 -675.650 -1204.000 -1434.665 -1001.250 -959.250 -845.100 -834.300 -716.700 -675.650 -1364.000 -1308.165 -1301.165 -937.250 -986.375 -979.500 -836.100 -831.000 -811.000 -1204.000 -1434.665 -783.850 -698.100 -756.050 -1001.250 -959.250 -845.100 -834.300 
647 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 0.0000 -753.350 -689.700 -1200.000 -1380.165 -1106.375 -1024.375 -768.200 -859.700 -753.350 -689.700 -1200.000 -1380.165 -1106.375 -1024.375 -768.200 -859.700 -753.350 -689.700 -1558.000 -1238.000 -1491.665 -978.625 -1000.125 -935.250 -816.700 -885.800 -905.000 -1200.000 -1380.165 -766.250 -736.300 -789.900 -1106.375 -1024.375 -768.200 -859.700 
648 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 0.3333 -737.950 -807.400 -1210.835 -1382.835 -948.750 -952.000 -808.400 -855.600 -737.950 -807.400 -1210.835 -1382.835 -948.750 -952.000 -808.400 -855.600 -737.950 -807.400 -1205.335 -1267.335 -1273.665 -1058.750 -1053.000 -976.625 -819.800 -877.200 -904.100 -1210.835 -1382.835 -655.050 -834.500 -741.300 -948.750 -952.000 -808.400 -855.600 
649 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 0.6667 -739.650 -684.650 -1334.000 -1424.500 -932.250 -1058.250 -795.400 -879.500 -739.650 -684.650 -1334.000 -1424.500 -932.250 -1058.250 -795.400 -879.500 -739.650 -684.650 -1243.000 -1487.665 -1226.665 -1029.125 -1056.125 -982.500 -843.700 -909.300 -812.600 -1334.000 -1424.500 -726.850 -743.400 -774.200 -932.250 -1058.250 -795.400 -879.500 
650 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 1.0000 -749.750 -744.450 -1206.500 -1268.835 -983.250 -951.750 -877.000 -812.200 -749.750 -744.450 -1206.500 -1268.835 -983.250 -951.750 -877.000 -812.200 -749.750 -744.450 -1251.000 -1327.500 -1301.000 -969.875 -973.750 -976.375 -918.200 -886.600 -960.800 -1206.500 -1268.835 -792.750 -732.700 -883.900 -983.250 -951.750 -877.000 -812.200 
651 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 -1.0000 -539.250 -483.300 -1446.835 -1364.665 -1233.625 -1451.750 -962.400 -1072.200 -539.250 -483.300 -1446.835 -1364.665 -1233.625 -1451.750 -962.400 -1072.200 -539.250 -483.300 -1461.835 -1436.335 -1503.165 -1064.125 -1060.750 -1122.000 -970.000 -1095.400 -1111.100 -1446.835 -1364.665 -455.400 -520.250 -507.750 -1233.625 -1451.750 -962.400 -1072.200 
652 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 -0.6667 -498.400 -484.100 -1604.165 -1455.165 -1032.750 -1144.750 -1060.500 -1121.900 -498.400 -484.100 -1604.165 -1455.165 -1032.750 -1144.750 -1060.500 -1121.900 -498.400 -484.100 -1442.335 -1428.665 -1405.835 -994.750 -1179.875 -1086.250 -1014.200 -877.200 -941.800 -1604.165 -1455.165 -497.150 -546.550 -523.950 -1032.750 -1144.750 -1060.500 -1121.900 
653 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 -0.3333 -693.050 -652.300 -1200.000 -1392.000 -967.000 -1429.750 -1041.100 -1026.600 -693.050 -652.300 -1200.000 -1392.000 -967.000 -1429.750 -1041.100 -1026.600 -693.050 -652.300 -1702.335 -1442.665 -1439.000 -912.500 -1245.125 -1295.750 -1139.300 -785.200 -1105.100 -1200.000 -1392.000 -660.000 -649.550 -669.800 -967.000 -1429.750 -1041.100 -1026.600 
654 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 0.0000 -743.950 -703.350 -1582.335 -1520.165 -953.625 -982.875 -786.500 -781.000 -743.950 -703.350 -1582.335 -1520.165 -953.625 -982.875 -786.500 -781.000 -743.950 -703.350 -1273.835 -1354.335 -1444.665 -998.250 -1028.500 -1045.500 -834.200 -949.200 -862.700 -1582.335 -1520.165 -697.150 -697.800 -889.100 -953.625 -982.875 -786.500 -781.000 
655 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 0.3333 -760.000 -715.550 -1300.835 -1372.835 -1101.875 -972.750 -821.700 -841.700 -760.000 -715.550 -1300.835 -1372.835 -1101.875 -972.750 -821.700 -841.700 -760.000 -715.550 -1297.665 -1250.835 -1298.165 -965.500 -939.500 -991.750 -845.600 -887.300 -871.900 -1300.835 -1372.835 -657.750 -712.050 -838.350 -1101.875 -972.750 -821.700 -841.700 
656 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 0.6667 -735.000 -697.750 -1469.165 -1369.665 -959.125 -1002.375 -807.900 -852.100 -735.000 -697.750 -1469.165 -1369.665 -959.125 -1002.375 -807.900 -852.100 -735.000 -697.750 -1484.335 -1291.000 -1281.835 -952.625 -932.250 -1073.375 -808.200 -795.500 -855.400 -1469.165 -1369.665 -614.450 -776.650 -810.300 -959.125 -1002.375 -807.900 -852.100 
657 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 1.0000 -722.750 -767.650 -1318.000 -1249.835 -935.375 -958.875 -765.500 -838.200 -722.750 -767.650 -1318.000 -1249.835 -935.375 -958.875 -765.500 -838.200 -722.750 -767.650 -1219.500 -1337.500 -1239.500 -960.125 -1013.875 -1022.750 -816.800 -828.000 -867.800 -1318.000 -1249.835 -740.550 -821.650 -830.050 -935.375 -958.875 -765.500 -838.200 
658 -1.0000 -1.0000 -0.6667 1.0000 0.0000 -1.0000 -530.300 -494.150 -1310.000 -1702.000 -1017.500 -1048.625 -853.900 -956.000 -530.300 -494.150 -1310.000 -1702.000 -1017.500 -1048.625 -853.900 -956.000 -530.300 -494.150 -1654.335 -2024.000 -1509.335 -1082.000 -1133.250 -1085.875 -1163.100 -923.300 -875.800 -1310.000 -1702.000 -514.150 -515.600 -596.450 -1017.500 -1048.625 -853.900 -956.000 
659 -1.0000 -1.0000 -0.6667 1.0000 0.0000 -0.6667 -517.650 -492.550 -1601.500 -1339.835 -997.750 -1066.875 -841.500 -845.900 -517.650 -492.550 -1601.500 -1339.835 -997.750 -1066.875 -841.500 -845.900 -517.650 -492.550 -1692.335 -1391.335 -1435.835 -1105.250 -1335.750 -1201.000 -898.200 -932.500 -844.900 -1601.500 -1339.835 -472.800 -522.450 -536.250 -997.750 -1066.875 -841.500 -845.900 
660 -1.0000 -1.0000 -0.6667 1.0000 0.0000 -0.3333 -501.200 -479.550 -1588.165 -2097.665 -1062.250 -1263.375 -875.500 -887.300 -501.200 -479.550 -1588.165 -2097.665 -1062.250 -1263.375 -875.500 -887.300 -501.200 -479.550 -1313.335 -1409.835 -1749.165 -1150.375 -1054.375 -1358.500 -956.800 -992.900 -867.100 -1588.165 -2097.665 -493.150 -488.450 -672.450 -1062.250 -1263.375 -875.500 -887.300 
